,companyCd,companyNm,companyNmEn,companyPartNm,movieCd
0,20101294,서미트 엔터티인먼트,Summit Entertainment,제작사,20100361
1,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,배급사,20100361
2,20100285,판씨네마(주),Pancinema Corp.,수입사,20100361
0,20103795,유로파 Corp.,Company:Europa Corp.,제작사,20100376
1,20103136,TF1 필름 프로덕션,TF1 Films Production ,제작사,20100376
2,20102413,까날 플러스,Canal+,제작사,20100376
3,20100520,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",배급사,20100376
4,20100419,데이지엔터테인먼트,Daisy Entertainment ,수입사,20100376
0,20112197,히어로 엔터테인먼트,Hero Entertainment,제작사,20100362
1,20111653,(주)프라임엔터테인먼트,Prime Entertainment,배급사,20100362
2,20101138,(주)새인컴퍼니,SANE COMPANY Inc.,수입사,20100362
0,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",제작사,20100209
1,20100215,㈜렛츠필름,Let’s Films,제작사,20100209
2,20100396,(주)시네마서비스글로벌,,제작사,20100209
3,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20100209
4,20100109,씨제이엔터테인먼트,CJ Entertainment,제공,20100209
5,20114841,베넥스영화전문투자조합,,공동제공,20100209
6,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",공동제공,20100209
7,20114892,컴퍼니케이파트너스 콘텐츠 전문투자조합,,공동제공,20100209
8,20114895,그린손해보험(주),"Green non-life insurance co,. Ltd",공동제공,20100209
9,20061364,MVP창업투자(주),,공동제공,20100209
10,20061361,소빅창업투자(주),,공동제공,20100209
11,20061365,이수창업투자(주),,공동제공,20100209
12,20114896,(주)제일저축은행,,공동제공,20100209
13,20061362,CJ창업투자(주),CJ Venture Investment,공동제공,20100209
14,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20100209
15,20100109,씨제이엔터테인먼트,CJ Entertainment,저작권관련사,20100209
16,20110335,㈜블루캡,BLUECAP,제작서비스-사운드,20100209
17,20111034,씨제이올리브네트웍스(주),,제작서비스-시각효과/특수효과,20100209
18,20242763,(사)한국농아인협회,,가치봄 제작처,20100209
19,20242764,한국시각장애인연합회,,가치봄 제작처,20100209
0,20103668,워너 브러더스 픽쳐스,Warner Bros. Pictures,제작사,20100312
1,20104234,레젼데리 픽쳐스,Legendary Pictures,제작사,20100312
2,20158370,(주)디스테이션,,배급사,20100312
3,20100043,워너브러더스 코리아(주),Warner Bros. Korea,배급사,20100312
4,20139757,(주)엔케이컨텐츠,,수입사,20100312
5,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,20100312
0,20100616,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista ,배급사,20100381
1,20100616,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista ,수입사,20100381
0,20114839,북경금전영업유한공사,,제작사,20100380
1,20100934,(주)씨엘엔터테인먼트,"CL entertainment, Inc.",제작사,20100380
2,20100411,(주)화인웍스,FineWorks,제작사,20100380
3,20100520,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",배급사,20100380
4,20100520,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",제공,20100380
5,20061365,이수창업투자(주),,공동제공,20100380
6,20061368,KTB 캐피탈㈜,KTB Capital,공동제공,20100380
7,20061362,CJ창업투자(주),CJ Venture Investment,공동제공,20100380
8,20100411,(주)화인웍스,FineWorks,공동제공,20100380
9,20100411,(주)화인웍스,FineWorks,해외세일즈사,20100380
10,20100851,(주)화인컷,"Finecut Co., Ltd.",해외세일즈사,20100380
11,20110377,세방현상(주),SEBANG FILM LABORATORY CO.LTD.,제작서비스-현상,20100380
0,20112207,도쿄 무비 신사,Tokyo Movie Shinsha (TMS),제작사,20100378
1,20101087,에이원엔터테인먼트,,배급사,20100378
2,20100868,(주)온미디어,On Media,수입사,20100378
0,20102771,콜럼비아 픽쳐스 코포레이션,Columbia Pictures Corporation,제작사,20100370
1,20100616,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista ,배급사,20100370
2,20100616,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista ,수입사,20100370
0,20100893,(주)코어콘텐츠미디어,Core Contents Media,제작사,20100326
1,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,배급사,20100326
2,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,제공,20100326
3,20100893,(주)코어콘텐츠미디어,Core Contents Media,제공,20100326
4,20142968,(주)콘텐츠판다,CONTENTS PANDA,해외세일즈사,20100326
5,20114686,씨 47,C47 ,제작서비스-편집,20100326
0,20102470,가라티필름,Galatee Films,제작사,20090953
1,20100520,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",배급사,20090953
2,20100161,유니코리아문예투자(주),"UniKorea Culture & Art Investment Co., Ltd.",수입사,20090953
0,20102046,TV 아사히,TV Asahi,제작사,20100379
1,20101345,토호 컴퍼니,Toho Company Ltd.,제작사,20100379
2,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20100379
3,20100065,대원미디어(주),"Daewon media Co., Ltd.",수입사,20100379
0,20100410,오퍼스픽쳐스(유),OPUS Pictures,제작사,20100214
1,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20100214
2,20100109,씨제이엔터테인먼트,CJ Entertainment,제공,20100214
3,20100906,유나이티드픽처스(주),United Pictures,공동제공,20100214
4,20114895,그린손해보험(주),"Green non-life insurance co,. Ltd",공동제공,20100214
5,20114841,베넥스영화전문투자조합,,공동제공,20100214
6,20061361,소빅창업투자(주),,공동제공,20100214
7,20114894,(주)대명문화공장,"Daemyung Culture Factory Co., Ltd.",공동제공,20100214
8,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20100214
9,20100906,유나이티드픽처스(주),United Pictures,해외세일즈사,20100214
10,20110335,㈜블루캡,BLUECAP,제작서비스-사운드,20100214
11,20110990,창고사람들,Think people,제작서비스-미술,20100214
12,20111031,데몰리션,DEMOLITION STUDIO,제작서비스-시각효과/특수효과,20100214
13,20110446,(사)부산영상위원회,Busan Film Commission,제작서비스-로케이션,20100214
14,20242763,(사)한국농아인협회,,가치봄 제작처,20100214
15,20242764,한국시각장애인연합회,,가치봄 제작처,20100214
0,20104491,픽사 애니메이션 스튜디오,Pixar Animation Studios,제작사,20100377
1,20112092,월트디즈니 애니메이션 스튜디오,Walt Disney Animation Studios,제작사,20100377
2,20100616,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista ,배급사,20100377
3,20100616,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista ,수입사,20100377
0,20112212,오프스프링,Offspring Entertainment,제작사,20100382
1,20063190,(주)화앤담이엔티,Hwa&Dam Ent.,배급사,20100382
2,20101104,(주)나이너스엔터테인먼트,9ers Entertainment,수입사,20100382
0,20101149,(주)페퍼민트앤컴퍼니,"Peppermint&company, Inc.",제작사,20100301
1,20100404,(주)씨즈엔터테인먼트,"SIZ Entertainment Co., Ltd.",제작사,20100301
2,20100103,(주)쇼박스,Showbox Corp,배급사,20100301
3,20114822,소프트뱅크벤처스코리아,,제공,20100301
4,20100103,(주)쇼박스,Showbox Corp,제공,20100301
5,20114832,미시간벤처캐피탈(주),"Michigan Venture Capital Co., Ltd.",공동제공,20100301
6,20114762,아시아문화기술투자(주),,공동제공,20100301
7,20100851,(주)화인컷,"Finecut Co., Ltd.",해외세일즈사,20100301
8,20110331,㈜라이브톤,"LIVETONE Co., Ltd Digital Sound Production",제작서비스-사운드,20100301
0,20101382,유니버셜 픽쳐스,Universal Pictures,제작사,20090952
1,20101439,워킹 타이틀 필름,Working Title Films,제작사,20090952
2,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,배급사,20090952
3,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,수입사,20090952
0,20100354,㈜케이디미디어,KD Media,배급사,20100758
1,20100354,㈜케이디미디어,KD Media,수입사,20100758
0,20112117,인페르노 디스트리뷰션,Inferno Distribution,제작사,20100764
1,20101138,(주)새인컴퍼니,SANE COMPANY Inc.,배급사,20100764
2,20101138,(주)새인컴퍼니,SANE COMPANY Inc.,수입사,20100764
0,20104469,파라마운트 픽쳐스,Paramount Pictures,제작사,20100767
1,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20100767
2,20100109,씨제이엔터테인먼트,CJ Entertainment,수입사,20100767
0,20104361,밀레니엄 필름즈,Millennium Films Inc.,제작사,20100768
1,20100123,(주)싸이더스,Sidus Corporation,배급사,20100768
2,20103093,(주)동아수출공사,"Dong-a Export Co., LTD",수입사,20100768
0,20100419,데이지엔터테인먼트,Daisy Entertainment ,제작사,20100769
1,20063241,HY Films,HY Films,제작사,20100769
2,20100844,(주)시너지하우스 (시너지),Cinergy,배급사,20100769
3,20100844,(주)시너지하우스 (시너지),Cinergy,제공,20100769
4,20100103,(주)쇼박스,Showbox Corp,해외세일즈사,20100769
5,20110380,서울현상소,SeoulLab,제작서비스-현상,20100769
0,20100640,(주)디엔에이프로덕션,"DNA PRODUCTION CO.,LTD",제작사,20100788
1,20100853,디앤에이프로덕션,DNA PRODUCTION,제작사,20100788
2,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20100788
3,20061362,CJ창업투자(주),CJ Venture Investment,제공,20100788
4,20100109,씨제이엔터테인먼트,CJ Entertainment,공동제공,20100788
5,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20100788
0,20112224,아톰셰어 엔터테인먼트,ATMOSPHERE ENTERTAINMENT MM,제작사,20100816
1,20100869,에스케이텔레콤(주),SK Telecom,배급사,20100816
2,20100634,(주)누리픽쳐스,NOORI PICTURES,수입사,20100816
0,20102226,투엔티쓰 센츄리-폭스 필름 코퍼레이션,Twentieth Century-Fox Film Corporation,제작사,20100794
1,20100041,이십세기폭스코리아(주),20th Century Fox Korea,배급사,20100794
2,20100041,이십세기폭스코리아(주),20th Century Fox Korea,수입사,20100794
0,20100041,이십세기폭스코리아(주),20th Century Fox Korea,배급사,20100796
1,20100041,이십세기폭스코리아(주),20th Century Fox Korea,수입사,20100796
0,20100702,(주)펀치볼,Funch Ball Production,제작사,20100300
1,20100520,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",배급사,20100300
2,20100520,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",제공,20100300
3,20061368,KTB 캐피탈㈜,KTB Capital,공동제공,20100300
4,20061365,이수창업투자(주),,공동제공,20100300
5,20100851,(주)화인컷,"Finecut Co., Ltd.",해외세일즈사,20100300
0,20112232,카탈스트 필름,Katalyst Films,제작사,20100766
1,20104247,라이온스 게이트 필름즈,Lions Gate Films Inc.,제작사,20100766
2,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,배급사,20100766
3,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,수입사,20100766
0,20112229,베이징,BEIJING GALLOP HORSE FILM & TV PRODUCTION,제작사,20100807
1,20130162,(유)영화사 화수분,"Hwasuboon Film Co., Ltd",배급사,20100807
2,20101094,(주)에스비에스콘텐츠허브,SBS Contents Hub,배급사,20100807
3,20143088,(주)시네마천국,,수입사,20100807
4,20063263,아이엠제이 유한회사,,수입사,20100807
0,20112230,레쥬,LLEJU PRODUCTIONS,제작사,20100808
1,20100844,(주)시너지하우스 (시너지),Cinergy,배급사,20100808
2,20063189,(주)영화사아이비젼,Ivision,수입사,20100808
0,20100310,(주)필마픽쳐스 ,Filma Pictures,제작사,20100281
1,20122534,(주)토리픽쳐스,Tori Pictures,제작사,20100281
2,20100209,(주)스폰지이엔티,Sponge Ent. Inc.,배급사,20100281
3,20114782,보스톤 창업투자(주),Boston Investment,제공,20100281
4,20100851,(주)화인컷,"Finecut Co., Ltd.",해외세일즈사,20100281
5,20100310,(주)필마픽쳐스 ,Filma Pictures,저작권관련사,20100281
6,20158011,(주)브이에이스튜디오,VA Studio,제작서비스-시각효과/특수효과,20100281
0,20100374,(주)외유내강,Filmmaker R & K,제작사,20100305
1,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,배급사,20100305
2,20101094,(주)에스비에스콘텐츠허브,SBS Contents Hub,배급사,20100305
3,20100932,(주)넥스트엔터테인먼트월드(NEW),Next Entertainment World,제공,20100305
4,20061365,이수창업투자(주),,공동제공,20100305
5,20101094,(주)에스비에스콘텐츠허브,SBS Contents Hub,공동제공,20100305
6,20114832,미시간벤처캐피탈(주),"Michigan Venture Capital Co., Ltd.",공동제공,20100305
7,20142968,(주)콘텐츠판다,CONTENTS PANDA,해외세일즈사,20100305
8,20114686,씨 47,C47 ,제작서비스-편집,20100305
0,20103214,스튜디오 지브리,Studio Ghibli,제작사,20100810
1,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20100810
2,20100065,대원미디어(주),"Daewon media Co., Ltd.",수입사,20100810
0,20100545,(주)명필름,Myung Films,제작사,20100834
1,20100520,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",배급사,20100834
2,20100520,롯데쇼핑㈜롯데엔터테인먼트,"Lotte shopping Lotte Entertainment Co.,Ltd",제공,20100834
3,20061364,MVP창업투자(주),,공동제공,20100834
4,20061362,CJ창업투자(주),CJ Venture Investment,공동제공,20100834
5,20063045,엠벤처투자(주),,공동제공,20100834
6,20062402,에이치아이이티,,공동제공,20100834
7,20100851,(주)화인컷,"Finecut Co., Ltd.",해외세일즈사,20100834
8,20110335,㈜블루캡,BLUECAP,제작서비스-사운드,20100834
9,20158011,(주)브이에이스튜디오,VA Studio,제작서비스-시각효과/특수효과,20100834
0,20100939,소란플레이먼트(주),Soran Playment,제작사,20100813
1,20100303,(주)시네마서비스,"Cinema Service Co.,Ltd.",배급사,20100813
2,20100904,엠라인디스트리뷰션(주),M-Line Distribution,해외세일즈사,20100813
3,20110364,경기영상위원회,Gyeonggi Film Commission,영상위원회,20100813
0,20062553,핑거프린트(주),Fingerprint Pictures,제작사,20100833
1,20100109,씨제이엔터테인먼트,CJ Entertainment,배급사,20100833
2,20100109,씨제이엔터테인먼트,CJ Entertainment,공동제공,20100833
3,20100109,씨제이엔터테인먼트,CJ Entertainment,해외세일즈사,20100833
4,20110331,㈜라이브톤,"LIVETONE Co., Ltd Digital Sound Production",제작서비스-사운드,20100833
5,20110990,창고사람들,Think people,제작서비스-미술,20100833
6,20111032,이펙트스톰,e-storm(effect storm),제작서비스-시각효과/특수효과,20100833
7,20110446,(사)부산영상위원회,Busan Film Commission,제작서비스-로케이션,20100833
0,20102802,콘스탄틴 필름 프로덕션,Constantin Film Produktion GmbH,제작사,20100811
1,20100616,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista ,배급사,20100811
2,20100616,한국소니픽쳐스릴리징브에나비스타영화㈜,Sony Pictures Realizing Buena Vista ,수입사,20100811
0,20112238,일루미네이션 엔터테인먼트,Illumination Entertainment,제작사,20100814
